12.15, 0.71, 0.33 
12.09, 0.68, 0.41 
12.13, 0.70, 0.40 
12.17, 0.73, 0.44 
12.14, 0.69, 0.40 
12.13, 0.68, 0.39 
12.16, 0.71, 0.41 
12.14, 0.68, 0.40 
12.06, 0.69, 0.40 
12.09, 0.64, 0.40 
12.11, 0.81, 0.36 
12.10, 0.67, 0.41 
12.07, 0.65, 0.42 
12.09, 0.70, 0.37 
12.07, 0.69, 0.39 
12.16, 0.76, 0.33 
12.15, 0.75, 0.37 
12.13, 0.68, 0.42 
12.08, 0.65, 0.43 
12.14, 0.74, 0.33 
12.16, 0.72, 0.43 
12.11, 0.68, 0.37 
12.14, 0.68, 0.38 
12.09, 0.70, 0.40 
12.12, 0.69, 0.40 
12.11, 0.74, 0.38 
12.13, 0.73, 0.32 
12.17, 0.74, 0.41 
12.11, 0.83, 0.35 
12.16, 0.74, 0.36 
12.11, 0.65, 0.30 
12.17, 0.72, 0.44 
12.12, 0.68, 0.42 
12.15, 0.70, 0.37 
12.15, 0.70, 0.42 
12.14, 0.67, 0.45 
12.10, 0.70, 0.41 
12.13, 0.70, 0.38 
12.12, 0.70, 0.38 
12.14, 0.70, 0.41 
12.06, 0.70, 0.37 
12.06, 0.70, 0.36 
12.14, 0.71, 0.42 
12.06, 0.65, 0.42 
12.10, 0.69, 0.35 
12.09, 0.74, 0.34 
12.08, 0.69, 0.36 
12.11, 0.71, 0.40 
12.06, 0.71, 0.39 
12.06, 0.76, 0.34 
12.09, 0.78, 0.34 
12.07, 0.71, 0.31 
12.12, 0.61, 0.40 
12.05, 0.68, 0.38 
12.17, 0.65, 0.38 
12.08, 0.69, 0.35 
12.13, 0.63, 0.40 
12.09, 0.71, 0.36 
12.08, 0.73, 0.41 
12.07, 0.72, 0.40 
12.13, 0.74, 0.37 
12.15, 0.71, 0.36 
12.10, 0.72, 0.37 
12.15, 0.69, 0.38 
12.14, 0.78, 0.39 
12.13, 0.74, 0.37 
12.09, 0.69, 0.39 
12.17, 0.73, 0.38 
12.14, 0.68, 0.39 
12.09, 0.68, 0.39 
12.06, 0.66, 0.38 
12.12, 0.64, 0.44 
12.16, 0.75, 0.42 
12.13, 0.69, 0.39 
12.12, 0.72, 0.42 
12.11, 0.74, 0.35 
12.13, 0.71, 0.36 
12.13, 0.67, 0.43 
12.07, 0.72, 0.40 
12.06, 0.69, 0.40 
12.13, 0.71, 0.36 
12.13, 0.69, 0.37 
12.05, 0.77, 0.37 
12.16, 0.68, 0.39 
12.04, 0.71, 0.38 
12.11, 0.74, 0.35 
12.13, 0.69, 0.39 
12.09, 0.71, 0.38 
12.06, 0.71, 0.35 
12.12, 0.74, 0.34 
12.08, 0.67, 0.33 
12.13, 0.71, 0.40 
12.11, 0.73, 0.34 
12.05, 0.74, 0.38 
12.05, 0.68, 0.40 
12.09, 0.72, 0.35 
12.14, 0.70, 0.41 
12.07, 0.71, 0.39 
12.14, 0.72, 0.36 
12.13, 0.72, 0.32 
